wellId,date,region,oilProduction,gasProduction,waterProduction,runtime,chemicalCost,maintenanceCost
WELL-048,2023-06,SCOOP,465.0000,2725.0000,307.0000,30.6000,6281.0000,3658.0000
WELL-048,2023-07,SCOOP,435.0000,2557.0000,180.0000,28.8000,7256.0000,5465.0000
WELL-048,2023-08,SCOOP,413.0000,2213.0000,131.0000,29.9000,6014.0000,2478.0000
WELL-048,2023-09,SCOOP,330.0000,2150.0000,111.0000,29.9000,6407.0000,5855.0000
WELL-048,2023-10,SCOOP,340.0000,1839.0000,171.0000,29.7000,6467.0000,2075.0000
WELL-048,2023-11,SCOOP,330.0000,1874.0000,108.0000,30.8000,5811.0000,5393.0000
WELL-048,2023-12,SCOOP,337.0000,1653.0000,104.0000,28.2000,5437.0000,4815.0000
WELL-049,2022-01,Merge,1302.0000,5962.0000,719.0000,30.7000,7156.0000,2741.0000
WELL-049,2022-02,Merge,1283.0000,5263.0000,800.0000,28.3000,6173.0000,5350.0000
WELL-049,2022-03,Merge,1225.0000,5083.0000,698.0000,29.1000,6689.0000,2101.0000
WELL-049,2022-04,Merge,1146.0000,4829.0000,632.0000,29.1000,6302.0000,3872.0000
WELL-049,2022-05,Merge,1063.0000,4951.0000,591.0000,30.7000,6114.0000,3367.0000
WELL-049,2022-06,Merge,1027.0000,4163.0000,448.0000,29.6000,5650.0000,2906.0000
WELL-049,2022-07,Merge,1046.0000,4369.0000,506.0000,28.7000,6911.0000,5253.0000
WELL-049,2022-08,Merge,840.0000,3809.0000,405.0000,30.1000,6695.0000,4380.0000
WELL-049,2022-09,Merge,945.0000,4037.0000,535.0000,30.3000,6720.0000,2961.0000
WELL-049,2022-10,Merge,903.0000,3379.0000,599.0000,29.1000,6625.0000,5376.0000
WELL-049,2022-11,Merge,777.0000,3463.0000,353.0000,28.1000,6128.0000,4324.0000
WELL-049,2022-12,Merge,780.0000,3136.0000,253.0000,30.2000,5102.0000,4331.0000
WELL-049,2023-01,Merge,662.0000,2797.0000,341.0000,29.5000,7477.0000,4214.0000
WELL-049,2023-02,Merge,679.0000,2864.0000,442.0000,30.1000,6406.0000,3031.0000
WELL-049,2023-03,Merge,668.0000,2828.0000,424.0000,30.1000,6840.0000,3042.0000
WELL-049,2023-04,Merge,576.0000,2812.0000,286.0000,30.4000,5889.0000,2827.0000
WELL-049,2023-05,Merge,547.0000,2459.0000,376.0000,29.1000,5420.0000,5563.0000
WELL-049,2023-06,Merge,565.0000,2479.0000,259.0000,28.8000,7366.0000,2414.0000
WELL-049,2023-07,Merge,540.0000,2199.0000,282.0000,29.0000,7788.0000,4196.0000
WELL-049,2023-08,Merge,536.0000,2250.0000,298.0000,29.0000,7090.0000,4326.0000
WELL-049,2023-09,Merge,438.0000,2118.0000,297.0000,30.4000,7321.0000,5875.0000
WELL-049,2023-10,Merge,461.0000,2012.0000,316.0000,28.3000,5707.0000,5431.0000
WELL-049,2023-11,Merge,407.0000,1677.0000,201.0000,28.9000,7160.0000,4174.0000
WELL-049,2023-12,Merge,417.0000,1854.0000,274.0000,29.0000,6109.0000,3898.0000
WELL-050,2022-01,SCOOP,1038.0000,2928.0000,411.0000,29.4000,7951.0000,2367.0000
WELL-050,2022-02,SCOOP,893.0000,2801.0000,616.0000,28.1000,5853.0000,4746.0000
WELL-050,2022-03,SCOOP,802.0000,2514.0000,387.0000,29.3000,6710.0000,5578.0000
WELL-050,2022-04,SCOOP,803.0000,2410.0000,443.0000,29.7000,7590.0000,2253.0000
WELL-050,2022-05,SCOOP,718.0000,2300.0000,423.0000,30.0000,6287.0000,4983.0000
WELL-050,2022-06,SCOOP,756.0000,2310.0000,417.0000,28.1000,6531.0000,3481.0000
WELL-050,2022-07,SCOOP,726.0000,2010.0000,441.0000,30.6000,7799.0000,4412.0000
WELL-050,2022-08,SCOOP,632.0000,1862.0000,313.0000,28.5000,5559.0000,5721.0000
WELL-050,2022-09,SCOOP,585.0000,1919.0000,221.0000,0.0000,7655.0000,3658.0000
WELL-050,2022-10,SCOOP,609.0000,1820.0000,332.0000,0.0000,6093.0000,3854.0000
WELL-050,2022-11,SCOOP,534.0000,1663.0000,271.0000,28.6000,5708.0000,3209.0000
WELL-050,2022-12,SCOOP,495.0000,1568.0000,273.0000,30.6000,6564.0000,4181.0000
WELL-050,2023-01,SCOOP,486.0000,1412.0000,284.0000,30.7000,5756.0000,5713.0000
WELL-050,2023-02,SCOOP,501.0000,1459.0000,224.0000,30.2000,6475.0000,2904.0000
WELL-050,2023-03,SCOOP,505.0000,1275.0000,348.0000,29.5000,7927.0000,3908.0000
WELL-050,2023-04,SCOOP,472.0000,1293.0000,249.0000,29.3000,6937.0000,3738.0000
WELL-050,2023-05,SCOOP,456.0000,1280.0000,314.0000,29.8000,6508.0000,3481.0000
WELL-050,2023-06,SCOOP,380.0000,1067.0000,162.0000,29.8000,7540.0000,4642.0000
WELL-050,2023-07,SCOOP,413.0000,1196.0000,283.0000,30.3000,6379.0000,5184.0000
WELL-050,2023-08,SCOOP,328.0000,1136.0000,126.0000,29.1000,7950.0000,3248.0000
WELL-050,2023-09,SCOOP,360.0000,1010.0000,203.0000,28.4000,6406.0000,4218.0000
WELL-050,2023-10,SCOOP,341.0000,864.0000,122.0000,29.6000,7888.0000,4290.0000
WELL-050,2023-11,SCOOP,307.0000,892.0000,141.0000,28.6000,5059.0000,3519.0000
WELL-050,2023-12,SCOOP,318.0000,804.0000,115.0000,30.1000,6755.0000,2682.0000
WELL-051,2022-01,Merge,710.0000,4370.0000,318.0000,30.4000,5376.0000,2881.0000
WELL-051,2022-02,Merge,739.0000,4412.0000,289.0000,28.1000,6568.0000,2823.0000
WELL-051,2022-03,Merge,623.0000,4002.0000,265.0000,30.5000,7755.0000,4756.0000
WELL-051,2022-04,Merge,646.0000,3842.0000,449.0000,30.8000,5004.0000,5342.0000
WELL-051,2022-05,Merge,545.0000,3890.0000,373.0000,29.5000,7034.0000,4446.0000
WELL-051,2022-06,Merge,498.0000,3388.0000,314.0000,30.7000,6840.0000,5789.0000
WELL-051,2022-07,Merge,513.0000,3376.0000,181.0000,30.2000,6298.0000,4540.0000
WELL-051,2022-08,Merge,462.0000,3392.0000,272.0000,29.7000,6570.0000,4132.0000
WELL-051,2022-09,Merge,431.0000,2887.0000,197.0000,28.1000,7949.0000,5999.0000
WELL-051,2022-10,Merge,469.0000,2915.0000,239.0000,29.6000,5653.0000,4575.0000
WELL-051,2022-11,Merge,429.0000,2678.0000,300.0000,28.2000,6423.0000,4586.0000
WELL-051,2022-12,Merge,438.0000,2853.0000,258.0000,29.0000,6695.0000,3009.0000
WELL-051,2023-01,Merge,413.0000,2711.0000,217.0000,30.2000,6711.0000,5858.0000
WELL-051,2023-02,Merge,363.0000,2132.0000,218.0000,35.0000,7935.0000,3829.0000
WELL-051,2023-03,Merge,324.0000,2151.0000,108.0000,30.7000,7606.0000,3249.0000
WELL-051,2023-04,Merge,354.0000,2150.0000,141.0000,28.8000,5449.0000,4336.0000
WELL-051,2023-05,Merge,295.0000,2138.0000,131.0000,30.6000,7525.0000,3372.0000
WELL-051,2023-06,Merge,323.0000,1769.0000,173.0000,29.6000,5246.0000,3380.0000
WELL-051,2023-07,Merge,298.0000,1995.0000,207.0000,30.7000,6892.0000,4865.0000
WELL-051,2023-08,Merge,246.0000,1642.0000,94.0000,28.7000,7272.0000,3108.0000
WELL-051,2023-09,Merge,251.0000,1732.0000,81.0000,30.8000,7561.0000,2450.0000
WELL-051,2023-10,Merge,240.0000,1671.0000,95.0000,29.0000,6939.0000,4738.0000
WELL-051,2023-11,Merge,244.0000,1359.0000,115.0000,29.5000,5651.0000,5675.0000
WELL-051,2023-12,Merge,203.0000,1537.0000,106.0000,30.4000,7574.0000,5333.0000
WELL-052,2022-01,STACK,718.0000,5391.0000,290.0000,30.1000,5926.0000,5409.0000
WELL-052,2022-02,STACK,669.0000,5020.0000,249.0000,28.1000,7329.0000,3836.0000
WELL-052,2022-03,STACK,588.0000,5165.0000,318.0000,29.8000,6935.0000,3443.0000
WELL-052,2022-04,STACK,620.0000,5030.0000,326.0000,30.5000,5145.0000,3879.0000
WELL-052,2022-05,STACK,596.0000,4522.0000,193.0000,29.5000,5601.0000,5220.0000
WELL-052,2022-06,STACK,532.0000,4526.0000,294.0000,29.6000,7706.0000,2112.0000
WELL-052,2022-07,STACK,460.0000,4245.0000,209.0000,31.0000,7494.0000,3623.0000
WELL-052,2022-08,STACK,510.0000,3658.0000,193.0000,30.5000,7621.0000,3782.0000
WELL-052,2022-09,STACK,444.0000,3537.0000,309.0000,30.4000,7966.0000,4596.0000
WELL-052,2022-10,STACK,406.0000,3985.0000,136.0000,28.3000,5605.0000,2527.0000
WELL-052,2022-11,STACK,399.0000,3159.0000,214.0000,28.8000,7377.0000,2612.0000
WELL-052,2022-12,STACK,399.0000,3275.0000,143.0000,29.6000,7658.0000,4445.0000
WELL-052,2023-01,STACK,332.0000,2974.0000,184.0000,28.1000,7864.0000,2774.0000
WELL-052,2023-02,STACK,375.0000,2917.0000,159.0000,28.9000,5402.0000,4161.0000
WELL-052,2023-03,STACK,332.0000,2835.0000,143.0000,30.4000,7527.0000,5335.0000
WELL-052,2023-04,STACK,345.0000,2734.0000,200.0000,30.1000,5691.0000,3462.0000
WELL-052,2023-05,STACK,285.0000,2465.0000,184.0000,30.6000,6957.0000,4773.0000
WELL-052,2023-06,STACK,283.0000,2372.0000,140.0000,28.5000,5079.0000,5673.0000
WELL-052,2023-07,STACK,291.0000,2097.0000,171.0000,30.5000,7807.0000,3488.0000
WELL-052,2023-08,STACK,236.0000,2257.0000,90.0000,30.9000,6329.0000,2985.0000
WELL-052,2023-09,STACK,228.0000,2113.0000,80.0000,30.3000,5612.0000,5631.0000
WELL-052,2023-10,STACK,221.0000,1953.0000,146.0000,30.8000,5122.0000,3309.0000
WELL-052,2023-11,STACK,214.0000,2041.0000,101.0000,29.8000,5534.0000,2300.0000
WELL-052,2023-12,STACK,192.0000,1620.0000,109.0000,29.1000,7894.0000,3774.0000
WELL-053,2022-01,SCOOP,1082.0000,5636.0000,581.0000,28.8000,6237.0000,5746.0000
WELL-053,2022-02,SCOOP,1117.0000,4710.0000,657.0000,31.0000,7771.0000,2643.0000
WELL-053,2022-03,SCOOP,962.0000,4963.0000,658.0000,28.7000,7491.0000,3604.0000
WELL-053,2022-04,SCOOP,955.0000,4954.0000,288.0000,29.6000,7173.0000,4127.0000
WELL-053,2022-05,SCOOP,907.0000,4671.0000,335.0000,30.3000,6162.0000,4664.0000
WELL-053,2022-06,SCOOP,853.0000,4164.0000,581.0000,30.5000,7437.0000,3247.0000
WELL-053,2022-07,SCOOP,748.0000,4006.0000,500.0000,29.4000,5518.0000,5206.0000
WELL-053,2022-08,SCOOP,772.0000,4084.0000,234.0000,30.8000,6877.0000,3359.0000
WELL-053,2022-09,SCOOP,812.0000,3312.0000,262.0000,30.3000,6147.0000,3791.0000
WELL-053,2022-10,SCOOP,765.0000,3440.0000,504.0000,30.0000,5629.0000,5228.0000
WELL-053,2022-11,SCOOP,720.0000,3214.0000,331.0000,28.0000,7827.0000,3429.0000
WELL-053,2022-12,SCOOP,653.0000,3282.0000,446.0000,35.0000,5639.0000,3968.0000
WELL-053,2023-01,SCOOP,551.0000,2646.0000,310.0000,29.4000,5866.0000,2290.0000
WELL-053,2023-02,SCOOP,593.0000,2501.0000,242.0000,29.1000,5596.0000,5848.0000
WELL-053,2023-03,SCOOP,535.0000,2531.0000,239.0000,28.6000,7930.0000,4052.0000
WELL-053,2023-04,SCOOP,498.0000,2373.0000,211.0000,28.5000,7033.0000,4814.0000
WELL-053,2023-05,SCOOP,456.0000,2308.0000,252.0000,29.2000,5577.0000,3589.0000
WELL-053,2023-06,SCOOP,503.0000,2229.0000,316.0000,30.0000,6361.0000,2455.0000
WELL-053,2023-07,SCOOP,478.0000,2141.0000,181.0000,30.5000,7744.0000,5012.0000
WELL-053,2023-08,SCOOP,398.0000,2026.0000,133.0000,29.0000,5480.0000,4323.0000
WELL-053,2023-09,SCOOP,385.0000,2055.0000,180.0000,30.7000,6132.0000,4051.0000
WELL-053,2023-10,SCOOP,400.0000,1750.0000,273.0000,30.5000,6302.0000,5104.0000
WELL-053,2023-11,SCOOP,344.0000,1767.0000,203.0000,30.7000,7316.0000,3600.0000
WELL-053,2023-12,SCOOP,369.0000,1610.0000,218.0000,29.4000,5998.0000,4219.0000
WELL-054,2022-01,Merge,1149.0000,2800.0000,754.0000,29.0000,5404.0000,3264.0000
WELL-054,2022-02,Merge,1028.0000,2479.0000,343.0000,29.6000,7312.0000,4511.0000
WELL-054,2022-03,Merge,994.0000,2296.0000,676.0000,30.2000,6144.0000,2136.0000
WELL-054,2022-04,Merge,906.0000,2567.0000,425.0000,30.2000,5362.0000,3451.0000
WELL-054,2022-05,Merge,913.0000,2354.0000,499.0000,29.0000,6449.0000,5633.0000
WELL-054,2022-06,Merge,792.0000,2323.0000,323.0000,29.9000,6621.0000,4416.0000
WELL-054,2022-07,Merge,755.0000,1882.0000,417.0000,29.7000,5749.0000,5749.0000
WELL-054,2022-08,Merge,764.0000,1782.0000,508.0000,30.9000,6945.0000,4238.0000
WELL-054,2022-09,Merge,790.0000,1838.0000,517.0000,29.7000,5543.0000,2738.0000
WELL-054,2022-10,Merge,753.0000,1809.0000,303.0000,29.3000,7699.0000,2210.0000
WELL-054,2022-11,Merge,720.0000,1785.0000,484.0000,28.1000,7798.0000,5221.0000
WELL-054,2022-12,Merge,634.0000,1525.0000,383.0000,29.5000,7858.0000,3044.0000
WELL-054,2023-01,Merge,635.0000,1620.0000,430.0000,28.4000,7164.0000,3358.0000
WELL-054,2023-02,Merge,586.0000,1347.0000,236.0000,28.2000,6278.0000,4570.0000
WELL-054,2023-03,Merge,549.0000,1272.0000,383.0000,28.7000,6130.0000,3249.0000
WELL-054,2023-04,Merge,475.0000,1212.0000,161.0000,29.6000,6111.0000,2832.0000
WELL-054,2023-05,Merge,511.0000,1333.0000,261.0000,30.2000,6479.0000,5437.0000
WELL-054,2023-06,Merge,464.0000,1178.0000,193.0000,28.1000,6753.0000,2141.0000
WELL-054,2023-07,Merge,453.0000,1099.0000,285.0000,28.0000,5050.0000,2357.0000
WELL-054,2023-08,Merge,445.0000,1065.0000,183.0000,28.7000,6223.0000,2922.0000
WELL-054,2023-09,Merge,356.0000,1067.0000,181.0000,30.0000,5495.0000,2026.0000
WELL-054,2023-10,Merge,345.0000,975.0000,212.0000,29.4000,6470.0000,2867.0000
WELL-054,2023-11,Merge,387.0000,852.0000,129.0000,29.8000,7054.0000,3682.0000
WELL-054,2023-12,Merge,326.0000,868.0000,188.0000,28.0000,7674.0000,3737.0000
WELL-055,2022-01,Merge,552.0000,2886.0000,334.0000,30.0000,5822.0000,5470.0000
WELL-055,2022-02,Merge,486.0000,2995.0000,320.0000,29.3000,7649.0000,5142.0000
WELL-055,2022-03,Merge,471.0000,2660.0000,186.0000,29.2000,5504.0000,3823.0000
WELL-055,2022-04,Merge,443.0000,2643.0000,253.0000,30.5000,5649.0000,3205.0000
WELL-055,2022-05,Merge,463.0000,2384.0000,269.0000,30.9000,6363.0000,3639.0000
WELL-055,2022-06,Merge,441.0000,2463.0000,295.0000,30.6000,7519.0000,4357.0000
WELL-055,2022-07,Merge,398.0000,2229.0000,269.0000,29.1000,6402.0000,5550.0000
WELL-055,2022-08,Merge,412.0000,2017.0000,262.0000,29.4000,7965.0000,3071.0000
WELL-055,2022-09,Merge,390.0000,2075.0000,242.0000,28.4000,7476.0000,2796.0000
WELL-055,2022-10,Merge,358.0000,1847.0000,194.0000,28.6000,5820.0000,2944.0000
WELL-055,2022-11,Merge,310.0000,1691.0000,125.0000,29.4000,5019.0000,4987.0000
WELL-055,2022-12,Merge,328.0000,1592.0000,175.0000,28.2000,5867.0000,4439.0000
WELL-055,2023-01,Merge,312.0000,1523.0000,103.0000,28.3000,7010.0000,3677.0000
WELL-055,2023-02,Merge,297.0000,1588.0000,141.0000,29.3000,5472.0000,4583.0000
WELL-055,2023-03,Merge,252.0000,1376.0000,163.0000,30.7000,7009.0000,3474.0000
WELL-055,2023-04,Merge,226.0000,1501.0000,119.0000,29.8000,6139.0000,3569.0000
WELL-055,2023-05,Merge,229.0000,1430.0000,99.0000,30.8000,5929.0000,2971.0000
WELL-055,2023-06,Merge,222.0000,1366.0000,144.0000,30.8000,5833.0000,5084.0000
WELL-055,2023-07,Merge,195.0000,1157.0000,82.0000,29.8000,7138.0000,2604.0000
WELL-055,2023-08,Merge,203.0000,1069.0000,141.0000,28.3000,5961.0000,5991.0000
WELL-055,2023-09,Merge,181.0000,1168.0000,62.0000,28.5000,5620.0000,3657.0000
WELL-055,2023-10,Merge,167.0000,1034.0000,103.0000,29.5000,6422.0000,2700.0000
WELL-055,2023-11,Merge,180.0000,1005.0000,94.0000,28.5000,6052.0000,2692.0000
WELL-055,2023-12,Merge,155.0000,881.0000,77.0000,30.1000,6354.0000,4025.0000
WELL-056,2022-01,Merge,602.0000,3167.0000,388.0000,29.2000,7509.0000,2051.0000
WELL-056,2022-02,Merge,548.0000,2959.0000,354.0000,0.0000,6837.0000,3243.0000
WELL-056,2022-03,Merge,551.0000,2832.0000,254.0000,30.6000,5418.0000,3213.0000
WELL-056,2022-04,Merge,503.0000,2483.0000,291.0000,30.3000,6245.0000,5219.0000
WELL-056,2022-05,Merge,456.0000,2301.0000,259.0000,30.1000,5416.0000,5635.0000
WELL-056,2022-06,Merge,406.0000,2328.0000,198.0000,30.5000,6911.0000,5606.0000
WELL-056,2022-07,Merge,435.0000,1973.0000,194.0000,30.4000,5985.0000,3940.0000
WELL-056,2022-08,Merge,423.0000,1906.0000,250.0000,29.0000,6154.0000,4590.0000
WELL-056,2022-09,Merge,351.0000,1773.0000,239.0000,30.0000,5406.0000,2430.0000
WELL-056,2022-10,Merge,340.0000,1878.0000,188.0000,29.8000,7395.0000,2265.0000
WELL-056,2022-11,Merge,326.0000,1740.0000,138.0000,28.7000,5679.0000,4474.0000
WELL-056,2022-12,Merge,303.0000,1573.0000,206.0000,29.5000,6627.0000,3060.0000
WELL-056,2023-01,Merge,299.0000,1436.0000,106.0000,30.5000,7599.0000,3739.0000
WELL-056,2023-02,Merge,319.0000,1525.0000,170.0000,30.1000,6962.0000,3357.0000
WELL-056,2023-03,Merge,292.0000,1509.0000,128.0000,28.6000,7830.0000,4250.0000
WELL-056,2023-04,Merge,260.0000,1422.0000,176.0000,30.8000,5938.0000,3811.0000
WELL-056,2023-05,Merge,262.0000,1313.0000,106.0000,28.5000,5129.0000,3236.0000
WELL-056,2023-06,Merge,263.0000,1109.0000,97.0000,30.9000,7434.0000,2344.0000
WELL-056,2023-07,Merge,240.0000,1260.0000,141.0000,30.2000,5290.0000,2483.0000
WELL-056,2023-08,Merge,206.0000,1036.0000,141.0000,28.7000,7440.0000,2515.0000
WELL-056,2023-09,Merge,194.0000,933.0000,114.0000,29.4000,6383.0000,2775.0000
WELL-056,2023-10,Merge,203.0000,1037.0000,65.0000,29.3000,5767.0000,3587.0000
WELL-056,2023-11,Merge,167.0000,919.0000,100.0000,30.6000,7572.0000,5638.0000
WELL-056,2023-12,Merge,185.0000,806.0000,86.0000,28.0000,5336.0000,3878.0000
WELL-057,2022-01,STACK,1452.0000,2473.0000,436.0000,28.9000,6673.0000,2244.0000
WELL-057,2022-02,STACK,1257.0000,2243.0000,671.0000,30.8000,7837.0000,4730.0000
WELL-057,2022-03,STACK,1362.0000,2098.0000,608.0000,29.8000,6887.0000,3394.0000
WELL-057,2022-04,STACK,1209.0000,1967.0000,418.0000,29.2000,7426.0000,5771.0000
WELL-057,2022-05,STACK,1132.0000,2252.0000,348.0000,29.9000,5384.0000,5870.0000
WELL-057,2022-06,STACK,1198.0000,2001.0000,689.0000,29.4000,7289.0000,5847.0000
WELL-057,2022-07,STACK,1075.0000,1853.0000,386.0000,29.8000,7575.0000,5027.0000
WELL-057,2022-08,STACK,1037.0000,1631.0000,422.0000,30.2000,7219.0000,3699.0000
WELL-057,2022-09,STACK,997.0000,1708.0000,480.0000,30.3000,6433.0000,3051.0000
WELL-057,2022-10,STACK,844.0000,1457.0000,287.0000,29.0000,5754.0000,2159.0000
WELL-057,2022-11,STACK,857.0000,1419.0000,432.0000,28.2000,6708.0000,2654.0000
WELL-057,2022-12,STACK,869.0000,1317.0000,280.0000,28.3000,5789.0000,2141.0000
WELL-057,2023-01,STACK,781.0000,1236.0000,350.0000,30.4000,6736.0000,3051.0000
WELL-057,2023-02,STACK,792.0000,1380.0000,239.0000,28.2000,7829.0000,3804.0000
WELL-057,2023-03,STACK,689.0000,1193.0000,473.0000,30.9000,7604.0000,5684.0000
WELL-057,2023-04,STACK,706.0000,1127.0000,393.0000,29.7000,7425.0000,2734.0000
WELL-057,2023-05,STACK,624.0000,1174.0000,349.0000,29.5000,6446.0000,2790.0000
WELL-057,2023-06,STACK,645.0000,1020.0000,418.0000,30.9000,5162.0000,2642.0000
WELL-057,2023-07,STACK,628.0000,1024.0000,419.0000,28.2000,5016.0000,3393.0000
WELL-057,2023-08,STACK,542.0000,919.0000,319.0000,30.0000,6676.0000,3263.0000
WELL-057,2023-09,STACK,554.0000,963.0000,283.0000,29.5000,7140.0000,5385.0000
WELL-057,2023-10,STACK,527.0000,795.0000,367.0000,30.8000,5826.0000,5945.0000
WELL-057,2023-11,STACK,489.0000,742.0000,265.0000,29.0000,5607.0000,4559.0000
WELL-057,2023-12,STACK,472.0000,843.0000,320.0000,28.1000,5552.0000,4885.0000
WELL-058,2022-01,STACK,842.0000,3613.0000,534.0000,28.8000,7616.0000,3851.0000
WELL-058,2022-02,STACK,711.0000,3302.0000,292.0000,29.6000,5284.0000,5034.0000
WELL-058,2022-03,STACK,727.0000,3162.0000,303.0000,0.0000,5300.0000,5093.0000
WELL-058,2022-04,STACK,668.0000,2781.0000,380.0000,30.5000,5187.0000,4267.0000
WELL-058,2022-05,STACK,627.0000,2906.0000,428.0000,30.0000,5307.0000,3653.0000
WELL-058,2022-06,STACK,593.0000,2814.0000,204.0000,30.7000,5456.0000,2566.0000
WELL-058,2022-07,STACK,563.0000,2383.0000,373.0000,29.8000,7017.0000,4385.0000
WELL-058,2022-08,STACK,523.0000,2308.0000,176.0000,30.0000,6553.0000,4414.0000
WELL-058,2022-09,STACK,495.0000,2350.0000,264.0000,29.3000,7810.0000,5299.0000
WELL-058,2022-10,STACK,464.0000,2001.0000,297.0000,30.6000,5801.0000,5080.0000
WELL-058,2022-11,STACK,478.0000,1905.0000,275.0000,29.5000,7996.0000,2182.0000
WELL-058,2022-12,STACK,419.0000,1965.0000,255.0000,29.8000,6790.0000,5658.0000
WELL-058,2023-01,STACK,395.0000,1881.0000,165.0000,30.5000,5273.0000,3115.0000
WELL-058,2023-02,STACK,422.0000,1848.0000,215.0000,30.2000,7007.0000,3623.0000
WELL-058,2023-03,STACK,429.0000,1595.0000,268.0000,30.9000,7269.0000,4724.0000
WELL-058,2023-04,STACK,385.0000,1734.0000,166.0000,35.0000,7276.0000,2750.0000
WELL-058,2023-05,STACK,334.0000,1493.0000,104.0000,28.5000,7188.0000,3594.0000
WELL-058,2023-06,STACK,315.0000,1349.0000,202.0000,30.3000,7159.0000,2201.0000
WELL-058,2023-07,STACK,308.0000,1399.0000,115.0000,28.8000,6944.0000,4655.0000
WELL-058,2023-08,STACK,280.0000,1282.0000,92.0000,29.9000,5080.0000,3722.0000
WELL-058,2023-09,STACK,311.0000,1188.0000,160.0000,30.8000,7040.0000,5160.0000
WELL-058,2023-10,STACK,279.0000,1081.0000,104.0000,30.3000,6453.0000,5564.0000
WELL-058,2023-11,STACK,238.0000,1210.0000,129.0000,29.2000,5802.0000,5895.0000
WELL-058,2023-12,STACK,263.0000,1012.0000,114.0000,28.6000,5726.0000,4637.0000
WELL-059,2022-01,SCOOP,691.0000,2977.0000,304.0000,28.0000,5502.0000,3733.0000
WELL-059,2022-02,SCOOP,595.0000,2873.0000,213.0000,30.5000,7437.0000,5261.0000
WELL-059,2022-03,SCOOP,533.0000,2632.0000,240.0000,29.3000,6176.0000,5937.0000
WELL-059,2022-04,SCOOP,510.0000,2650.0000,165.0000,29.1000,7467.0000,3202.0000
WELL-059,2022-05,SCOOP,556.0000,2585.0000,350.0000,30.3000,5997.0000,3143.0000
WELL-059,2022-06,SCOOP,548.0000,2378.0000,267.0000,30.4000,7333.0000,2687.0000
WELL-059,2022-07,SCOOP,489.0000,2275.0000,254.0000,30.7000,6757.0000,5469.0000
WELL-059,2022-08,SCOOP,498.0000,2179.0000,328.0000,30.9000,5404.0000,3230.0000
WELL-059,2022-09,SCOOP,433.0000,1882.0000,211.0000,29.8000,6613.0000,4817.0000
WELL-059,2022-10,SCOOP,376.0000,1817.0000,204.0000,30.6000,6803.0000,5476.0000
WELL-059,2022-11,SCOOP,373.0000,1731.0000,226.0000,30.1000,7547.0000,2876.0000
WELL-059,2022-12,SCOOP,375.0000,1740.0000,207.0000,29.1000,7238.0000,4391.0000
WELL-059,2023-01,SCOOP,339.0000,1678.0000,147.0000,30.6000,7457.0000,3981.0000
WELL-059,2023-02,SCOOP,326.0000,1550.0000,219.0000,28.3000,5838.0000,4753.0000
WELL-059,2023-03,SCOOP,302.0000,1642.0000,147.0000,30.1000,6785.0000,3371.0000
WELL-059,2023-04,SCOOP,330.0000,1552.0000,227.0000,28.1000,5071.0000,4458.0000
WELL-059,2023-05,SCOOP,305.0000,1370.0000,188.0000,29.8000,5032.0000,3252.0000
WELL-059,2023-06,SCOOP,253.0000,1180.0000,123.0000,30.8000,6068.0000,4101.0000
WELL-059,2023-07,SCOOP,271.0000,1213.0000,162.0000,28.5000,6458.0000,4570.0000
WELL-059,2023-08,SCOOP,244.0000,1150.0000,136.0000,29.9000,7044.0000,2245.0000
WELL-059,2023-09,SCOOP,231.0000,1027.0000,155.0000,30.7000,5470.0000,4420.0000
WELL-059,2023-10,SCOOP,200.0000,1022.0000,126.0000,30.3000,6426.0000,4691.0000
WELL-059,2023-11,SCOOP,192.0000,909.0000,125.0000,29.0000,5657.0000,4229.0000
WELL-059,2023-12,SCOOP,187.0000,905.0000,79.0000,28.3000,5246.0000,4978.0000
WELL-060,2022-01,SCOOP,1105.0000,4599.0000,616.0000,29.9000,5323.0000,3565.0000
WELL-060,2022-02,SCOOP,1222.0000,4204.0000,635.0000,28.7000,6409.0000,3376.0000
WELL-060,2022-03,SCOOP,1065.0000,3954.0000,610.0000,28.9000,7780.0000,2860.0000
WELL-060,2022-04,SCOOP,1102.0000,3381.0000,507.0000,30.1000,6110.0000,5380.0000
WELL-060,2022-05,SCOOP,1008.0000,3512.0000,686.0000,28.7000,7800.0000,5312.0000
WELL-060,2022-06,SCOOP,947.0000,3578.0000,479.0000,30.8000,7904.0000,3233.0000
WELL-060,2022-07,SCOOP,799.0000,3030.0000,383.0000,29.0000,6099.0000,2089.0000
WELL-060,2022-08,SCOOP,860.0000,3065.0000,587.0000,29.5000,5753.0000,3161.0000
WELL-060,2022-09,SCOOP,772.0000,2526.0000,488.0000,28.4000,7420.0000,2913.0000
WELL-060,2022-10,SCOOP,805.0000,2574.0000,421.0000,28.9000,5097.0000,2758.0000
WELL-060,2022-11,SCOOP,654.0000,2758.0000,374.0000,28.9000,6398.0000,5328.0000
WELL-060,2022-12,SCOOP,712.0000,2447.0000,376.0000,30.4000,7438.0000,3798.0000
WELL-060,2023-01,SCOOP,616.0000,2239.0000,271.0000,29.3000,6478.0000,3705.0000
WELL-060,2023-02,SCOOP,567.0000,2154.0000,173.0000,28.3000,6685.0000,3801.0000
WELL-060,2023-03,SCOOP,529.0000,1926.0000,293.0000,30.6000,6142.0000,4534.0000
